"","Kingdom","Phylum","Class","Order","Family","Genus","Species","ASVs"
"160","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Sclerogastraceae","Sclerogaster","Sclerogaster_compactus","bcc43c4f930b6762cf77addab467d6f3"
"161","Fungi","Ascomycota",NA,NA,NA,NA,NA,"20cf1a061ddf51215b666c163f413cd1"
"162","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Tremella","unidentified","bd3e4def01ac2a01c22270a2a7e60153"
"163","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae",NA,NA,"5d734f7016a44a6ff793d198e4777902"
"164","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_diasemospermus","c368361a851407c1d9f07dc6a277334d"
"165","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium","unidentified","c04b304a202ca300812e0561adb1b433"
"166","Fungi","Mucoromycota","Mucoromycotina_cls_Incertae_sedis","Mucoromycotina_ord_Incertae_sedis","Mucoromycotina_fam_Incertae_sedis","Bifiguratus","unidentified","fb19fea440b2337be930cd82f368add3"
"167","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita",NA,"799abbd025495e4b7e6960a3b823700c"
"168","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum",NA,"e8a9a4615b959fd23a7aa04806f76749"
"169","Fungi","Ascomycota",NA,NA,NA,NA,NA,"dae9231de2bcd5ee3df12c604542e0ea"
"170","Fungi","Basidiomycota","Agaricomycetes","Phallales","Phallaceae","Mutinus","unidentified","9305b01599e9022453b232ae48319f7f"
"171","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae",NA,NA,"d7139d5d7cda4f3287bf965ade12d9f6"
"172","Fungi","Ascomycota",NA,NA,NA,NA,NA,"0c68660dd6a71279212423f55e45a61c"
"173","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Amphinema","unidentified","03e84cbe65d74c6b4f5e5405f79b47cc"
"174","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Amphinema","unidentified","3efd64a1f5fface5d916124e6aea941e"
"175","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,"42828269eb28cb4e7436a1e9de2b5bca"
"176","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Inocybe_petiginosa","c96e2fa334c93fb3d83c3924a1fa4398"
"177","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_nigricans","2393c266e3477af5c4fc62dc5192674a"
"178","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae",NA,NA,"d450d1bba2d3b216cad0353a8bf2520e"
"179","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,"1b8d560bee7d774cfddeb123e7ff2c29"
"180","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia","Periconia_lateralis","07990fc8e189b9e50347734e8255ea97"
"181","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"93b7cdc2e2136150467a099008844761"
"182","Fungi","Ascomycota","Dothideomycetes","Mytilinidales","Gloniaceae","Cenococcum","Cenococcum_geophilum","6936b4bf98cfec97d0ab8da12e44c535"
"183","Fungi","Ascomycota",NA,NA,NA,NA,NA,"1d71619ce3718ff213e974b4d222fbfa"
"184","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria","Clavaria_fragilis","bde01be83683a3662d576e710e88c2dd"
"185","Fungi","Mucoromycota","Mucoromycotina_cls_Incertae_sedis","Mucoromycotina_ord_Incertae_sedis","Mucoromycotina_fam_Incertae_sedis","Bifiguratus","unidentified","ed4cecf59831ea82e8f055bbe253c9ad"
"186","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Cuphophyllus","Cuphophyllus_virgineus","580d4754a629aa9efa613812bbe551f9"
"187","Fungi","Ascomycota",NA,NA,NA,NA,NA,"2be7976f7dcaca6051ff7a70e470b70d"
"188","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","unidentified","b28b939f2b24dc8cbe2ba0d1a19379e3"
"189","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA,"c97e2288a88077ad30382cf4eaa24260"
"190","Fungi","Ascomycota","Eurotiomycetes","Eurotiales",NA,NA,NA,"36f3afd39da42c98b41fa86822e963d8"
"191","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Paraconiothyrium","Paraconiothyrium_brasiliense","ca8e4c149f9352b3bc09e856abb5d3c2"
"192","Fungi","Basidiomycota","Agaricomycetes","Agaricales","unidentified","unidentified","unidentified","6c133787cdccff2fca86979e65c27655"
"193","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","unidentified","2b6ecbf7d2101181c238d92d6e5c92b5"
"194","Fungi","Ascomycota",NA,NA,NA,NA,NA,"14240f66f45681801bcdd461b8bc4355"
"195","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Rasamsonia","unidentified","c264cf5ab3c236aaf440d5b4fe6944fb"
"196","Fungi","Ascomycota",NA,NA,NA,NA,NA,"8ddd74f2801b058e188aab2a1a8fecfa"
"197","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Alfaria",NA,"9f5a58b81aef441bcf506e3233f4057e"
"198","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_amarissima","10e3586bab1547b65106c5d02ad5f8c6"
"199","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita",NA,"64e9726f35c104d4f9e2fd5b2f302692"
"200","Fungi","Ascomycota",NA,NA,NA,NA,NA,"33086f0ae86b3779e29fb80083d1d628"
"201","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita_populiphila","750569664c10629e6f97cc4083844fdf"
"202","Fungi","Ascomycota",NA,NA,NA,NA,NA,"ac01ec510226149e8807469b2900766e"
"203","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","Cortinarius_diasemospermus","fd363bc2ba6e8b3ca50e3ed76314e6b6"
"204","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,"1a77d0f5cfdff420fa680e71f14aed68"
"205","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius",NA,"74ad6e88fdeb088b7fc97ed0b379b0d1"
"206","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariales_fam_Incertae_sedis","Neoidriella","Neoidriella_desertorum","66b5312f010f9023f40e9f2b94abfaf7"
"207","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","Cladosporium_cladosporioides","eed54810f6759b242d4673e5cbcd2e63"
"208","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_nigricans","187620440e09c03c61737f1e6dd900fc"
"209","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","unidentified","68be46869e12b9c2f669659a56ddf564"
"210","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","Devriesia","Devriesia_thermodurans","b06d9c238f3aeb830851ce16e545c675"
"211","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,"2bf01dbe6cc781a7076881d547ded3b8"
"212","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA,"0dacf7e1c821163787153815aeb54bc8"
"213","Fungi","Ascomycota","Sordariomycetes","Coniochaetales",NA,NA,NA,"52656d872de4fa04b5877c46b3c10e84"
"214","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Lophiostoma","unidentified","b32448c8123e55056ab1e5e3fa47b520"
"215","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"50ebbbf8ecba19dcd0dcb8bb36d33185"
"216","Fungi","Basidiomycota","Agaricomycetes","Boletales","Astraeaceae","Astraeus","Astraeus_morganii","da0e10bcb123b7c97a2c0f788fcdb55d"
"217","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","unidentified","02da9ea0989d84a8f8f8389bd287395d"
"218","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Tremella","unidentified","0e617078bd46a537816df4a41c20df1b"
"219","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae",NA,NA,"0ac9eca20168f12b9248ea08ee143e3a"
"220","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis_dimorpha","fe163e83820f61d36a34aa85c62a13e3"
"221","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactifluus","Lactifluus_volemus","cc7f0dea1228f53e2f99a296e0d858d5"
"222","Fungi","Ascomycota","Dothideomycetes","Pleosporales","unidentified","unidentified","unidentified","50ace053f365427c0625d1f8dbe583d5"
"223","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Cucurbitariaceae","Pyrenochaetopsis","Pyrenochaetopsis_leptospora","fd587a070c9a826f4aea30bc954c4f0f"
"224","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA,"3cb333f821b2f515c38d35bab83967c8"
"225","Fungi","Ascomycota","Dothideomycetes","Dothideales","Aureobasidiaceae","Aureobasidium","Aureobasidium_pullulans","5a866312c9bd1aa1f2c6091f0bbf3222"
"226","Fungi","Ascomycota","Geoglossomycetes","Geoglossales","Geoglossaceae","Geoglossum","Geoglossum_nigritum","4bb3a429ad780c08b19dd0878c8dec2b"
"227","Fungi","Ascomycota",NA,NA,NA,NA,NA,"8dc24bbe50055c5b7e10f3e92f5c3d2d"
"228","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Amphinema","unidentified","304b06eb356ef843a02edf1aa83282f5"
"229","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_amarissima","4c3a7d140213cd19684506cb9af7f7ba"
"230","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","unidentified","a087944554437980d8b129435d150626"
"231","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Clonostachys","Clonostachys_rosea","5d0d156f3f3bdb51b4a296f1e8bb4538"
"232","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Clonostachys","Clonostachys_rosea","ebeae706c26e055d2008136ae22dfa25"
"233","Fungi","Ascomycota","Dothideomycetes","Mytilinidales","Gloniaceae","Cenococcum",NA,"d51931fcd6cacd2e4d28ee2a3e445f1a"
"234","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria",NA,"d5828f4ece99da735f3687f93ee23689"
"235","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","unidentified","unidentified","unidentified","1ee2399135b6a4b0ea180d0bb7aad811"
"236","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Sphaerosporella","unidentified","de70289fe34a3e17a588eb22f48ac51e"
"237","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA,"d065a67a46fe18144efea967916fba4b"
"238","Fungi","Ascomycota",NA,NA,NA,NA,NA,"f9cdf3d2671190581c30cdfcf767af99"
"239","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae","Serendipita","unidentified","59efed9aae73110a9e3d0604ef310d99"
"240","Fungi","Ascomycota",NA,NA,NA,NA,NA,"a6b333a8c3d5b8d989d35cc2bf7b6dfd"
"241","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","unidentified","34d6038760e69d66047826267dfbbd41"
"242","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","unidentified","83d13ad99de6a00f2a8412153e246574"
"243","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae",NA,NA,"b69ada6718b4f25b6b1484a728aace4c"
"244","Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae",NA,NA,"83932447ac802939bd76493c30c608bf"
"245","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius",NA,"da62367c8b072d5f7078b0f90741d832"
"246","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces_rubicundus","d1b2323bea3f7087f64e629272bae184"
"247","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum","unidentified","de64bcd340f33db6ca93d98a90a97bd0"
"248","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","unidentified","844ec2bb424d88d4039d04e104241578"
"249","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces",NA,"92cd4cf425367c6f24969a1febd8df63"
"250","Fungi","Ascomycota",NA,NA,NA,NA,NA,"29051bc8244eb3fe17886c7e8cddb41a"
"251","Fungi","Ascomycota",NA,NA,NA,NA,NA,"57da1dd62f806487a24b838ba5ad100d"
"252","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactifluus",NA,"0e9786755fbaf5ab78c8f1f97e16bfea"
"253","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","Paraphoma_chrysanthemicola","2f4ae56a4a1eba23c5db1b281cf7df22"
"254","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"a50741fc51426346774c81cc278fde70"
"255","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Xylogone","unidentified","56d8a368245e2986ac71053e57c82738"
"256","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,"3f18da902116e1a0d8cfceda1b70b63a"
"257","Fungi","Ascomycota",NA,NA,NA,NA,NA,"bcd1787db737f08cd1e7b1099168e57f"
"258","Fungi","Basidiomycota","Agaricomycetes","unidentified","unidentified","unidentified","unidentified","b4a09a2e43b93fbdbae671c54f159958"
"259","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis","Leohumicola","unidentified","c196ab23d89fd918da486bfdcfec57e8"
"260","Fungi","Mucoromycota","Mucoromycotina_cls_Incertae_sedis","Mucoromycotina_ord_Incertae_sedis","Mucoromycotina_fam_Incertae_sedis","Bifiguratus","unidentified","8eba891164fd98c8ef2f0050b2087e90"
"261","Fungi","Ascomycota","Sordariomycetes","Sordariales","unidentified","unidentified","unidentified","e409a031e2e0992672eaa1dd84099da7"
"262","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"697e2be614011bc175838e03d84b2a6b"
"263","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"a81cfcf2b21a79758dd7047d4d86dc9e"
"264","Fungi","Ascomycota",NA,NA,NA,NA,NA,"e41c38e8486c0042b9a63fd2105adc38"
"265","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae",NA,NA,"8f9b9bddf5921847450107a15cabd3db"
"266","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium",NA,"55b86382604f8a52056d1db245bf542e"
"267","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","unidentified","unidentified","52de4ed7d24efa006d8e08025275ed4d"
"268","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius",NA,"b80d6a0fec0ad6ba85d5cfc3e8370a09"
"269","Fungi","Ascomycota","Leotiomycetes","Helotiales","Leotiaceae","Gorgomyces","Gorgomyces_honrubiae","215f7aee54aaf15674c122f52baa084a"
"270","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum","Geastrum_saccatum","0678e081aeaef3645d51c31926d4172f"
"271","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariales_fam_Incertae_sedis","Rhexodenticula","Rhexodenticula_acaciae","307edf6f1ea85ad11bf66ec96b5f5124"
"272","Fungi","Ascomycota","Dothideomycetes","Mytilinidales","Gloniaceae","Cenococcum",NA,"ea71ebbb328d5c2463f1df00c6defd67"
"273","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Periconiaceae","Periconia",NA,"0cc431a4add63f95622d89495ba987e1"
"274","Fungi","Ascomycota","Dothideomycetes","Venturiales","unidentified","unidentified","unidentified","e188221e32381b52583c754cc6c63620"
"275","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Amphinema","unidentified","8639228d15806ecc06a25e6dbea17101"
"276","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Lactarius","Lactarius_miniatosporus","e7711a5171da92f2c3a210bc7066642b"
"277","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","Rhizopogon_pseudoroseolus","5691b4e581c3da1b88ad7bfd0a6f7a68"
"278","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"a1174d224febab74d7e2838f5d07b779"
"279","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","Paraphoma_chrysanthemicola","36ac47284b5d419f74d98ce7ff87311e"
"280","Fungi","Ascomycota",NA,NA,NA,NA,NA,"cb7c520ae33d42d4d679bb82d3fc1d69"
"281","Fungi","Ascomycota",NA,NA,NA,NA,NA,"f545383d42ca8d5172aa71b27a330512"
"282","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","unidentified","853c64f7e64c8b558231d0f3fd576b6b"
"283","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Melanommataceae","unidentified","unidentified","4c1fa18bfdb7165b96410b05d8b8a87e"
"284","Fungi","Ascomycota",NA,NA,NA,NA,NA,"b834c3a3b5c14b167d3bdcf5b0bf05d0"
"285","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporales_fam_Incertae_sedis",NA,NA,"5e3b407680f937a8d6ce0871af9df342"
"286","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,"5372f19a565140594a136a7b50134ec0"
"287","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","unidentified","8316cc434c81506c8324503599aca13b"
"288","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae",NA,NA,"542f02bfd89f47522d9cd264fc4df9ef"
"289","Fungi","Ascomycota","Leotiomycetes","Thelebolales","Pseudeurotiaceae","Pseudeurotium","unidentified","2f94b12a4ad8991294c7fe156866e06c"
"290","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA,"da0dd8fc5826074ae4173798fa2ed85d"
"291","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"6f53d42395656bcf9e2cf4a2bd142398"
"292","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","unidentified","unidentified","3d02ea8c79d32c17103c84fc20fc0f74"
"293","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia_protuberata","f1ded70b42bb9ba094475a457c778ed8"
"294","Fungi","Ascomycota","Dothideomycetes","Dothideales","Aureobasidiaceae","Aureobasidium","Aureobasidium_pullulans","ef75c19926bb5272047c5b65ca5ad05b"
"295","Fungi","Ascomycota","Sordariomycetes","Sordariales","unidentified","unidentified","unidentified","09cb7663fdaca54a2579c212f77a93a0"
"296","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Anteagloniaceae","Anteaglonium","Anteaglonium_parvulum","108be8bfadb76149fac3dd9ea79b1af3"
"297","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"89a50f1a67d6293faf74c05fe1a2bb27"
"298","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe",NA,"78276dd22adc716763e97c87406c5130"
"299","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA,"a5538fad1f947a9200a2066f9b795cb1"
"300","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"e338bf66a828042a1bf751508cd559db"
"301","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Dinemasporium","Dinemasporium_americanum","8c1bc4b8d94624463ec2ea7673f4a022"
"302","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_nigricans","379cf865759d566b7b25379bc31fa5ba"
"303","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"ece1b45e70f460741a76b29e8e7d6aeb"
"304","Fungi","Ascomycota",NA,NA,NA,NA,NA,"2e6595802ae57bdb0acb681afd12bc1f"
"305","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_amarissima","3156fc528ee1d2100eedea3460f4bcda"
"306","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Paraphoma","Paraphoma_chrysanthemicola","138ae5c932ca55a4cf7e44fd98b1230b"
"307","Fungi","Ascomycota",NA,NA,NA,NA,NA,"dbeb8739e2c4ae55ed71647cfb0c556c"
"308","Fungi","Ascomycota","Sordariomycetes","Xylariales","Sporocadaceae","Pestalotiopsis","Pestalotiopsis_vismiae","b0d8f6b58236e58460e48835b2d74bd2"
"309","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"9cdceb1e05424636ed6b67aaab00bf3f"
"310","Fungi","Ascomycota","Eurotiomycetes","unidentified","unidentified","unidentified","unidentified","6c597e23122deb7334c928a0e6bdbf07"
"311","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothideaceae","Rhizosphaera","Rhizosphaera_kalkhoffii","0124f021a7878b38ebf42bef2b9a5206"
"312","Fungi","Ascomycota",NA,NA,NA,NA,NA,"a57042bf3bd0d3f1f11c34c6a7b542d4"
"313","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","unidentified","unidentified","unidentified","08c9b1d6165d01e865a768d489a93718"
"314","Fungi","Ascomycota",NA,NA,NA,NA,NA,"fdd6fa93380029c94e26174bca2de79b"
"315","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius",NA,"77029289af6665f6d55e0c8e8927f935"
"316","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Rasamsonia","unidentified","0fb4e17feef335e0df38735732d576e9"
"317","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariaceae",NA,NA,"ddec79c2c134887800e8f8a7af73d765"
"318","Fungi","Ascomycota","Dothideomycetes","Mytilinidales","Gloniaceae","Cenococcum","Cenococcum_geophilum","46cfcf382250b61e20bff03c86645284"
"319","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae",NA,NA,"82b6200a09e6ba49e7e0243269c68024"
"320","Fungi","Ascomycota",NA,NA,NA,NA,NA,"6f9b752739ef4a97351b9b6afd8c350f"
"321","Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma","Scleroderma_polyrhizum","38b7b981de31cfd28f73d5c6b2ca13a6"
"322","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae",NA,NA,"6de56ff7bc6091fc03857ea62ca24bcf"
"323","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_grata","389bc32ec95cca698c41c107eb7c5f18"
"324","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,"7e9534a2f92a39ca9e845ede8f53b040"
"325","Fungi","Ascomycota",NA,NA,NA,NA,NA,"2e3a6c0a33347aee8e8426c5c37ec439"
"326","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","Lepiota_clypeolaria","ddc4405f91f366b17e3ed92952ac10df"
"327","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Rhynchogastremataceae","Papiliotrema","Papiliotrema_nemorosus","21de020f65813d87720ceef391c77975"
"328","Fungi","Ascomycota","Dothideomycetes","Pleosporales","unidentified","unidentified","unidentified","9f837333c8fc61f32eef8e5053651531"
"329","Fungi","Basidiomycota","Agaricomycetes","unidentified","unidentified","unidentified","unidentified","4e9acaf9de540c44005cec20e94ceada"
"330","Fungi","Ascomycota","Xylonomycetes","GS34","unidentified","unidentified","unidentified","ca9037164089ea3977d219ee2f713270"
"331","Fungi","Basidiomycota","Agaricomycetes","Boletales","Rhizopogonaceae","Rhizopogon","unidentified","2f6306a752b13451c3492eca5bcb4f22"
"332","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe",NA,"68def33f4befc0d7bf9f5eddaea8f1c8"
"333","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula","Russula_grata","ff1fcb5fba926fb448f8f8f1935da6db"
"334","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiotremataceae","Atrocalyx",NA,"5d28e486ac731666e28df182069acff5"
"335","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Spegazzinia","Spegazzinia_radermacherae","5bd1b01b207b047dea41838d196c4757"
"336","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavulinopsis","unidentified","45d7608a52789c62a806284c25ce8342"
"337","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Serendipitaceae",NA,NA,"6a5876dd2e07d662df86b56b5c2d9194"
"338","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Pezicula","unidentified","bd2509c72e2be8c45753b9fb4aef161e"
"339","Fungi","Ascomycota","Dothideomycetes","Pleosporales","unidentified","unidentified","unidentified","8e04d3576d656ed51202b36679be2328"
"340","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Amphinema","unidentified","34c5b31243572e4fe51432852305b0f0"
"341","Fungi","Ascomycota",NA,NA,NA,NA,NA,"9c55e7d7d3d57c115fc622b2e2260f87"
"342","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiales_fam_Incertae_sedis",NA,NA,"0ce294f0aa788e24a40c240b3225a18c"
"343","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Teratosphaeriaceae","unidentified","unidentified","e9cc8ed7cdc78549621c774e9bdd3966"
"344","Fungi","Basidiomycota","Agaricomycetes","Atheliales","Tylosporaceae","Amphinema","unidentified","0f06b6fae5bf0723c205c0c22e0320db"
