ASVs,Genus,guild
f763f5d6235fa404ba2e9d82a89cea54,Fusidium,unspecified_saprotroph
bf78b943f78ec06058bbff68a5f61c4d,Hannaella,animal_parasite
043aa0a32c572bb2a07271ac9df9288b,NA,NA
52482ec2b51b143a9b02660567e3c625,NA,NA
8724da3b01a5a029023ed5adac6dee56,Pezicula,NA
93d959f01e8ced91832485853f797609,unidentified,NA
bbb8c6b3f938998c1f1eb8407df191b0,NA,NA
863194dfc4e2c162a0f97aa6cbbaf600,NA,NA
8402f385c0b3beb07657365e35f7b644,NA,NA
b89cd583696a8f6c36e418823e39fba3,unidentified,NA
cc2af79850131309aabbf55c501e053b,NA,NA
ef6d0e9f91a9b50d9e18d8ac46c7e9a2,NA,NA
9c0b3abbf7e92ebc17f38832b61ebc12,NA,NA
39337ecbbe433f753c09c97bf24017ce,unidentified,NA
9d9523fe4d80c390c5091db7b362e4eb,Podospora,dung_saprotroph
8d78393fc16018f654c4116a209fd610,Rhizophagus,arbuscular_mycorrhizal
73134e33411efcb264b1703038dad163,NA,NA
414c39208ecbe504e8512b95c799ad50,NA,NA
db720c77e8ceb8bdd09be12f076de424,Tausonia,soil_saprotroph
f38f39b000d345a84b765bf8da7a48ba,Phomatospora,wood_saprotroph
d1ec2fd92e96b73a84bfdcafe384010c,NA,NA
0690a54a5628bf45e438b3475e4e29b0,Schizothecium,dung_saprotroph
bf29719b54ba38c14fd290518f9b4198,NA,NA
e1140b702e913fb97f1ca39077c9414a,Phaeoacremonium,plant_pathogen
958c1109a58b2ee0f35e88c075048574,NA,NA
1a416fabbf5046057a7216a92c1a97ef,NA,NA
47ec34a1a1e37ba2938f2298fdaed563,NA,NA
3287cc86be1e3c96288fe2b59aef1a3d,Ramaria,ectomycorrhizal
b7d901676d2e9413d7605aed7d4a6de0,NA,NA
c38634d65d6a04cc6fe384e52c72280c,Colletotrichum,plant_pathogen
67150814dddf858e9b030f92d601656f,Mortierella,soil_saprotroph
0ab8e7205743e9291345719cb02682d9,unidentified,NA
f942c3bb6dc7ecd83bd104e867403cf2,Rhizophagus,arbuscular_mycorrhizal
f02d6d1043fb0934d3b0c967ec848a15,Papiliotrema,mycoparasite
3e52a2d2291998f8b3c7f1a9986ca994,NA,NA
b780d1cdc3ea7fec72ba45a13d1b4924,NA,NA
225ce1c7498d99a0d860dad19bac459f,Fusidium,unspecified_saprotroph
6b713cda2bc9ea70c85044caf31bad13,NA,NA
fdf157c4a64437244f4765d32b0a68f1,NA,NA
e38028c6931bcf648a1a100f2766e37a,NA,NA
c60bf37cf6c06d83f8985bc3aab94b15,unidentified,NA
5d53f831df59a508375277d504300261,NA,NA
b2b6409ed4657fccab874c60b5442376,NA,NA
f5a4e47c54eb70b4914a4ecc7bbfcb1c,NA,NA
a3ee92dea9adf8b65bc12984988f37f7,NA,NA
3c6508b5f77061cfd8b6f225781ffaf1,NA,NA
4c59cafb8f7b76d191bc78230e69a82a,NA,NA
2d54e65d70cc1b280048bed9a8353142,unidentified,NA
012976b0b1946b1bbafb552c235f09af,NA,NA
9fc1061c7b061b675c91d0f20a61b26c,unidentified,NA
c272c3b9b9c4e5cc8cdd658292696aa7,unidentified,NA
401c3c779ce5ed02febb2ba8a74cc0bd,NA,NA
f9d2fa6b91286fe204479c08a8f6baec,NA,NA
dcbc9fedea08579d0a761517718864a1,NA,NA
51997636baddbfcd7429ed671a36b01b,Tuber,ectomycorrhizal
d98cfe353a9f2dce235785b7138fbc57,NA,NA
75968f0b0e9ffc4dafee6d14e59d1a19,Stagonospora,NA
ff18a5cb7e5f2b750d2132eb0212582a,Geastrum,litter_saprotroph
d863fb30977a4cbbd4d49dc950657db0,Fusicladium,NA
c4b74ccbca0ff7045efb840bdf0e78ee,NA,NA
c70d88ea604c40399a16fe24a606e5ed,unidentified,NA
355fe59546db6d2c47d7b40364f2737c,NA,NA
7ba54c9a598e29b36965bad8353be241,NA,NA
aed7b7596d46d5b437d23abd32785759,Psathyrella,wood_saprotroph
6cb68b4b6dd2100c94f8611a85ce51ef,Mycena,litter_saprotroph
f2872c99e747ed8d7261581581ab791c,NA,NA
525c43abe856d04c2880ed18df139166,NA,NA
dfca1a7c7029673a7583a7dd30ffd717,NA,NA
41186d08cb87490d423e282dc509423d,NA,NA
89cd2adc19ad041f63a6f766cda1a354,Serendipita,root_endophyte
a3ce27beb057aa0cfeb299a06d27a925,Papiliotrema,mycoparasite
390aa63a4fc9e9824940ddaabc69daed,Tomentella,ectomycorrhizal
f68ca4ff237e67cc6b8199310290fed2,NA,NA
eee47979b41621d19c5e435d5c131fe5,NA,NA
3ac29e60bd122ec68fc728dcbee61a6b,unidentified,NA
bb953c0dd57a93aa70a01adffc5b15d9,Hodophilus,soil_saprotroph
b4c8267db98316f59c6208d705284645,NA,NA
d34ffd5545e1d8ef54ddb40d0aaae29c,unidentified,NA
f01a2ac1feb6df58d47770fcd872a573,Kuraishia,animal_endosymbiont
b88782ca0833312ab19867d96ebed336,unidentified,NA
cff20af006be8f9f0c157570ce7992d2,unidentified,NA
6e0cb4123ad4102977db3cd68e9debde,Albotricha,litter_saprotroph
51894fb7f8c0579cf50e008094f4dd5a,Hirsutella,animal_parasite
1a78011e843f5fdca9471ad3f97b81db,Lophiostoma,NA
36769057c4be2f296177e14f9d23dcc2,Chaetosphaeria,litter_saprotroph
2bf1bfe66de2743df1ed692433b3a138,NA,NA
2a89e6ea54f7e75d03f20a3a7c96db10,NA,NA
f5fc24428edb215e28b66970c33044a3,NA,NA
47f2081afe6dfa11f8ff155a876daf10,Pisolithus,ectomycorrhizal
a01bd3cba02c164dbac4f14f1f0a4e51,Septobasidium,animal_parasite
faf4479aba739b7e2123486f4dd35749,unidentified,NA
32b6cad5073df3361b24de7b4833b7c4,Papiliotrema,mycoparasite
f2ada7760b251650055b96c8d97f8aee,Diplogelasinospora,soil_saprotroph
b2a35a4d382b1736453773efa0733db0,NA,NA
43c6e25b63abcd82177de4d4a1f7a720,NA,NA
d1132f1d209e64752a6404a7ed79ef4c,NA,NA
1ec4967c8136738b5ad28d6dc6f1b27b,NA,NA
1cc14c54f1cc91aeebb003a158966bcc,Scytalidium,NA
33443075bad6ae8ace955828ea2ce5f3,Pachyphlodes,ectomycorrhizal
0485b5abfdf581be16cf67c3ba155a51,NA,NA
f76b468fc37fd13ac4e5ccdc97d7071d,NA,NA
7c0c21551a69b635e33f6ef41b2d4fa8,Umbilicaria,NA
7b4d1d4b1e583e6ee2148a9207926349,NA,NA
5b085e29bc72f55efafcdd7c56457d87,NA,NA
49014e0abcd87fee9fc9fbe3289d3fe7,Xenopenidiella,NA
0a2c3d20b2600bdc2265c446f652e547,Myrmecridium,soil_saprotroph
4413499e2df661213b7cdadf23e350fe,Clavaria,soil_saprotroph
ac1f78182c2060b648ef96c388b4118d,Seiridium,plant_pathogen
a8c7cc521400a8cae86b159278859d1e,unidentified,NA
961eebabc7b838aa11de6a7d9882027d,Papiliotrema,mycoparasite
68e5426a9b226d124588221c9335238b,NA,NA
8f8c49b47e725327816c448de4d09fed,NA,NA
3bee0e67102a06a89dfc0412c277ca87,NA,NA
2e42bc00337e2668e5934e4a062c7569,Fusarium,plant_pathogen
0282faeb7427cce858a9218638a0e48e,NA,NA
2912967f387c268df2c6fb6993025225,unidentified,NA
35ab263b9574cfeef74a227ec20f1ac5,Hawksworthiomyces,soil_saprotroph
2f6e0060ca7588626e5a532391d5ee83,Neodevriesia,NA
abd7eeddc8ab718450aa596191f514e0,Rhizopogon,ectomycorrhizal
6597cf0d7c598a743f6a73201f9846ca,Rhizophagus,arbuscular_mycorrhizal
4f2d987db5cb4dba4b1fd648aee5c33b,unidentified,NA
ca885b7b8915df560a91c55ceb9751cb,unidentified,NA
499460d4dc0ede5924e03a1523e03362,Thanatephorus,plant_pathogen
db843002be9c91c5fffc564df98f631a,NA,NA
e6a0fd8e351d318ab10e161fabeaa097,Scleroderma,ectomycorrhizal
850c75cc12799e3edb02fcb37308a576,Lyophyllum,ectomycorrhizal
b20a5abfc5c151d41fb4c91ded4e3ef9,Syzygospora,mycoparasite
18ad0c26f49b5bebcf20c9728c7e2197,unidentified,NA
f14583eb7be2ccc47477800d1fdadda6,NA,NA
5ea32552876637c5a5bf8bcea4a879f3,NA,NA
83a130a845cee85e20de24eda865e432,unidentified,NA
0a295cc1319d55502521466c1ea8d54a,unidentified,NA
139c8f73727f88bbd8ca944e5840c43d,unidentified,NA
5cd219dae3a18f414a05521a6cc34615,NA,NA
8915e9e6e39161fb3dcd8b62b13a92ea,NA,NA
5a58892a9935abe9c44a0bba75fb245e,unidentified,NA
dbb0342c13d1586235ec99c75c18748c,NA,NA
ac4d3c1b84e6a33387444ecca4d144ff,NA,NA
662265662893a5fde4d4b518d16aff20,unidentified,NA
7ab29b6aad48984f65414a74096a5d8a,Acremonium,unspecified_saprotroph
d5839f65ea62ea5013cd60b7b37272b4,Hyaloscypha,litter_saprotroph
66f688b579ddfdae61a5398526ddd72a,NA,NA
ca4a05d0c0e33e9146aa7d1bbe1548b0,NA,NA
1c4db4d7334b3b68628b2f864ed3429f,Colacogloea,mycoparasite
53e2df3aeedde1725a45b41663a355e8,unidentified,NA
b4c43742f83e2c4198120fa33b48cbd3,NA,NA
2010fbc285b57a1c02aa4df44a102273,Vermiculariopsiella,litter_saprotroph
9bd552e4e82fe052a4a8a2e398b074de,Apiotrichum,soil_saprotroph
63be7dd1a305ba8a77f7105ef648dc70,NA,NA
0ddd9a2a0b72ab4e639148c47099af83,Acremonium,unspecified_saprotroph
215ceaf9c565c4db2da643cfd77e1234,Fusidium,unspecified_saprotroph
17012391571113c7c5e387994d588880,Urnula,plant_pathogen
011edbac3dd1994df97c031a8acca7f7,unidentified,NA
41df2104d5a1ec7ae1891c6424ca3dcc,NA,NA
c5a21e9506f93bc1c49e93969758f78e,Saitozyma,soil_saprotroph
d03464dd6c1ba0b8377e0de77faf88a4,NA,NA
93b2f952fafb206350af685fa78c9ef0,Cerinosterus,unspecified_saprotroph
0ca8c03952304a50bb52482f80c3e768,Fusidium,unspecified_saprotroph
d15efc3023d02fd3a8cad70e2376ffcd,unidentified,NA
8241b8332e1eb05aaff5385689508a1b,Biappendiculispora,NA
a0a754fd02f65070a461034a7d17a626,Keissleriella,NA
eae0105de1ddeb77eb4200ef83dd65eb,Acremonium,unspecified_saprotroph
af0aa267eeb165ab5d8010b52208e64e,NA,NA
9860e4f358469952779103a8c6ff05a7,Solicoccozyma,soil_saprotroph
b8c3d75a1712e3a36d28fc6fc89aaa3d,NA,NA
464a59631e01e38361dceedfde4bcb3e,Lasiosphaeris,unspecified_saprotroph
82c4edb631fa725a77096da58b721929,NA,NA
5381e82f2bb9a0d6fcdb150d9b3fa6d2,NA,NA
85bf1117cec40008c9b23394bb055d00,NA,NA
9e980acef140e383820c36b2ab67e888,Unguicularia,litter_saprotroph
7809a83457261a10ba0e879d00ab3f39,Phaeotremella,mycoparasite
ade040218c5cb518fb2d066f881536b0,Phanerochaete,wood_saprotroph
c586647bc753997f3dbfb5ae10b1d558,unidentified,NA
d3e8ea2eabc7756d444dfd3559555c75,NA,NA
349db908bf43b7a04aeb8ec3520cd3f3,NA,NA
fec4fc24cee22113b14c23b77b03db9c,NA,NA
671c99dacf33bd0d10eeddc5d295e377,Botryobasidium,wood_saprotroph
7899e9fbcd85157f301b41ec4a23aebd,NA,NA
e66be65c71f47ad52626702be33cc03f,unidentified,NA
d2563a11f14e483673ee3c90cb939554,NA,NA
4d1cb92570782c36ddc07d50cfdc8737,NA,NA
2d0becc636dd7409faa22bd3b0e08654,NA,NA
28539f9dc9ef38939eb3c0bcbd6fe7e9,NA,NA
24a6ab1657870de998933d770975b758,unidentified,NA
1283ef861617ede7c45859cffeacaf28,NA,NA
b12f366bedf44b8ab9f2cdf73b65208d,Ambispora,arbuscular_mycorrhizal
2fba232d01f1bf6f73dd4d206e8de679,Spadicoides,wood_saprotroph
bd3b2eff7aa623c5d8752ea215df6e47,unidentified,NA
f9c59177ba7d8bb60610feab7745cae2,unidentified,NA
2e794c4603f24a2688d5f01803b8be4c,NA,NA
0956684a0c3026f13199360f1c17d30d,NA,NA
b8e816541b2c107baf523e7cd637713a,unidentified,NA
26a27cd492c45d3a45f9be40cbb2f9f9,unidentified,NA
a2d8a61b19b2d8331764640e8c71003b,NA,NA
c29c4c689cdfe63b68c2e40b6eead481,NA,NA
634603f4cd955ff492035c9739ba14f8,NA,NA
cc844c1089f0aaca348144def3a51a4b,Laccaria,ectomycorrhizal
6341f2a4f20e0f5da17e876da2c0dd98,unidentified,NA
41368db6ac7f5214afac6c4e8cdf2df9,NA,NA
68572f0a71cc7f15ff764375b37b4a15,NA,NA
7813fa58227330ecf75ee6cc232b897c,Sakaguchia,unspecified_saprotroph
4bd49642910ef6c74018a98e9affecaa,NA,NA
dcd88bff8fa3dc77e09e4aa93f1bcbba,NA,NA
5d7e9c06632101142b33d90aca6b7777,NA,NA
54b840614e4c2b2f7c3480b5b2c47115,NA,NA
79602a71e34bd5999859c2dae229c382,Pseudophialophora,root_endophyte
95cf81e23e9784f574d5172b75d5fc4f,NA,NA
7a32c9c02c42d89cdd21cef54a5d4ff7,NA,NA
5a6817861390f9cca1139ec659cbf2a7,Amphinema,ectomycorrhizal
ea7164ce6c93ad4a3bcb098195b7f1ac,unidentified,NA
c4124657e65909714bc7b8c24f49f93c,Hodophilus,soil_saprotroph
9b1cc112b4b19cc4336be50a82adac7f,NA,NA
5d78b7729a130e5325a8f9b3b9715876,unidentified,NA
d38ab6e30d5f7795a5b01f51b92e3577,unidentified,NA
f924bc31da4d0e134748bd8370714e59,Tomentellopsis,ectomycorrhizal
210894a5eb3f1cc29d6e79d303d59ed6,NA,NA
f96e525da69677b44b8854064bb63e7a,Geastrum,litter_saprotroph
e12ac2ec0b642db4ce282b9ed7962648,unidentified,NA
b06a5628f79b8e2361435357d344b715,NA,NA
473de7b34b9bcf250c229d7eab66a97b,NA,NA
582a624285b8be7a397f693360d60a2f,NA,NA
bffe3cf2de6d34680b9aaa398f66a674,NA,NA
61d9b7727ae906e5c244ad4fc210cc0b,Thanatephorus,plant_pathogen
6387651eec806160f842c3f6bc3c25b7,Symmetrospora,epiphyte
aeffe586e3cf10a6d2c954ad53e4241c,NA,NA
9b887f3b6f455cac5bc108a81327c62e,NA,NA
58b633e82629c7261be9b6f934b0fc1d,NA,NA
094286fa5c5e8e4a861d070775b3b735,NA,NA
d10bd66ef50dacf696cff6a4a55f89ac,Lophodermium,plant_pathogen
125335ce255f892c201d53600208e6a3,unidentified,NA
5cbaac61f22e750918080031cfa34a6d,Leptosphaerulina,NA
f1ae112f945574ada5fb3886f4ccddd4,unidentified,NA
5431663534572e95777e78d65a3a5665,NA,NA
0954f7c40f2f3a189fa2defad26be361,NA,NA
9332d18f2e8d9e290e01e803dd4119bc,NA,NA
c28fc83dec0aacb5d1de98a6dc70c1d2,NA,NA
f2fea1a0174a30d7a3ac7b0a14868ff2,NA,NA
bee50a31b96780e75db80ab9c8424f91,NA,NA
5bccd9d01458c451f4ff4a388008250a,Hyphodontia,wood_saprotroph
f87ff419a94ea1ce89f7b96ecc8f0711,NA,NA
8ee5aaf9f5474a29e1441e7701131885,Clitopilus,litter_saprotroph
ea451bc7fc030a629e64cd6e6351ddc6,NA,NA
482b22e580aa7cd83285429081177899,NA,NA
b5e5b6d670515a89887bf559548a674b,Botryobasidium,wood_saprotroph
1458ba1d06ae57f4912558bed123aeb1,Fimicolochytrium,pollen_saprotroph
0ef5b559da5f030ed163f7bd2ed5ec28,Tremateia,NA
14b24fe19b1ee0c2709cd9c276d70557,Genolevuria,unspecified_saprotroph
a41d4d7ca9ff9a786d4c7716b973c17b,Stereum,wood_saprotroph
dd48f0ea4de28ad97f1a00b369bf2430,NA,NA
8e2ca331f9cc155c4cabcc298a88b317,Loramyces,NA
708df34ede6fe9cf971eb16514ce6111,unidentified,NA
44a4a3549e33ee114e8d668b7fabe8b5,unidentified,NA
f8eaf0d8b157c02f61df55bb35f13774,Acremonium,unspecified_saprotroph
0aa5775c03ba04fa6bfe09114c8aa649,Aureobasidium,NA
5819a80d1f28f9c56e0eecae30dedb80,NA,NA
be606a75e4a9e423ed1d348869caab03,NA,NA
4e3871a2325cf7f8da8e5e12d6c09b27,NA,NA
9a55ae185b443c50ef31019c39c68252,NA,NA
d2adfac10baa3afc810a63fbcc56afe2,unidentified,NA
d4acde1b60d3c25d7a954b8c42972153,unidentified,NA
367ed0536cf2e9144a043ea2fb96a773,NA,NA
b5f87b5403074bc15a32e82072321813,NA,NA
f0d7144a42e2c70b4ceb3a24b809ade4,Clavaria,soil_saprotroph
93a940a7149f10998c94374b59a0cca7,NA,NA
8ce0e29eb6b2b8610dc00d626a35b365,unidentified,NA
c24b7b1f48168097c44a8280e80f360b,NA,NA
bc0cdbca37ff6cf0611acaa14a7a7ebb,Loramyces,NA
d2b9c58d20cc056f7d6f04b1e1de130c,unidentified,NA
a7c4db9554bde2f7f8de7cb270857963,NA,NA
bc86723dd351040da587c21e7720e6e8,Oidiodendron,NA
1f751175d0b3b23b474b6178e0d4dcd7,Mollisia,NA
90d64b757d90a54efef3aff02e2299fb,unidentified,NA
dc69c846933ccddd3da239fe5fe852b3,NA,NA
80431346b0aeabbe419c903c609e7ad8,NA,NA
2e07b51e3d9af5e3811b14ae17e0100d,Tricharina,soil_saprotroph
ea002684f73afb06cfac98377873414d,unidentified,NA
fd803814b0e8c8e2af9296cc9a419a47,Fonsecazyma,unspecified_saprotroph
39e736aa34d19890a6fe4e36daf0350f,unidentified,NA
b96c1a24c7132580d934f5074a15d832,NA,NA
a6d57fd28091b011106e39b5c8d08485,NA,NA
8bed726cdcca7e03e89e4bb7afb988a5,Pisolithus,ectomycorrhizal
e9766ac0248220f94eeb0d99a3ffbbc3,unidentified,NA
4f55566ae2277a09930d2f6a6cdeefaf,NA,NA
9097a486c049693209a91e8cb79da1a6,NA,NA
5d40e777a9f75089010abb74074b999a,Recurvomyces,NA
1406f2cba91e8aad202ced2d7bc94994,NA,NA
54fb14406e5eacefed5a87285bd7c368,NA,NA
a3e842c4b73a661091784f7d0bfa8e92,Myrmecridium,soil_saprotroph
5ff7f89f9a3bcdf52e90052f3de5656f,NA,NA
e4c3e037e04873f0ad19dfbd299f4170,NA,NA
46ee8dcfa98ba586b84c3d00a58f8e55,unidentified,NA
823e45544265007859c39ffe1fcb82a4,NA,NA
4a24eb7a574aea8ae7ffbd0ea14bc4e5,NA,NA
9dbfe4b894c544d91eb15cc589d6ba1c,NA,NA
4ee9109b1c49c12d647c49bb6895fdb5,NA,NA
58f2e188cbfb328d1e34d736b3caf86f,NA,NA
d009d7e2d64fc034d27032f90fe24c9e,Xepicula,soil_saprotroph
146f7c6c3ef5d4678880c250c0bb625b,Scytalidium,NA
05be1c5b28b7e8efeae55e67758748a3,Biappendiculispora,NA
f389a585cac85d2644cce48c2e262724,unidentified,NA
1fb636bce97681574f470ea39898cea3,unidentified,NA
050ecadbb44b156f24bb80d4de9fd871,NA,NA
aa992f194bff9fd4548a87a4bf3b7290,Byssocorticium,ectomycorrhizal
09944e95dc7c1ee9ebe4c8fbfe19d9f9,NA,NA
2f479730b28ab697ee1c1b89a35404ba,NA,NA
a5db448404dcd80616be1de38013ff21,Ijuhya,litter_saprotroph
97451c14f0839ba1b9dc458a3ecc3a75,NA,NA
8ab686105719452f8ee6dd29c8ac4aa6,unidentified,NA
38f76cafe5ea2756fce0d6499b324182,Kockovaella,epiphyte
9a02a366900c08eefe7ee08d4ad8176b,NA,NA
20bfe56134d1819743f0d7b25ceebbd5,unidentified,NA
e0cc405e29107c94dadd469546e01f4b,NA,NA
c9a7136bb18d9bd73c8831e4d75d5817,NA,NA
253faed17aea48fcd5c59144dd1abbe6,NA,NA
d6c92df4b89638c90ff3824a62a11369,unidentified,NA
6756cfe46684e2f5466c8ef231029a26,NA,NA
b96fc5ea70dc3a028347993e838435a0,Lophodermium,plant_pathogen
b118e16c5c104bef7162008de97ba644,NA,NA
182d06323fa83e97861820800c75eb82,NA,NA
b08bf4b2c478c515cc94cbfe5185194d,Geastrum,litter_saprotroph
43453a4c195b0fb9e04933b693f93e16,NA,NA
3a3181a5150c67274416b72ae5081a78,NA,NA
d89817924ae92a271ddff0c6735ac709,unidentified,NA
885fdd6991a8659dc7582fa3a06861d2,Neomassarina,NA
07ed4f7d74639bc9e04e39df2c3cb464,unidentified,NA
287ad07784ad328d7da69f92cd08aac2,unidentified,NA
8cc67a34e55cc6fef056aec4335372cd,Inocybe,ectomycorrhizal
a6d68be880cc89c025edb14b02f8c808,Cortinarius,ectomycorrhizal
f4ea99aa499b9499192afdc4a4ace792,Devriesia,NA
e741163627fe63e8bf97b2164d86635c,Archaeospora,arbuscular_mycorrhizal
935e4c426252e9dab8d76003285d5e24,NA,NA
9b67cb7f2a007e64a543b0bf3af23194,Piskurozyma,soil_saprotroph
fdb018ee706642ed6f97d39abb9706fa,unidentified,NA
98debe04c17dc09e246987d2886e8fbf,Phialophora,NA
7b616064a3ed4776c1f698a795fec59e,NA,NA
4e079a3429a6256696a21e531e6b2fba,NA,NA
8a843583fca2f0ce669d21dceea9d805,Phanerochaete,wood_saprotroph
c9cab44a0e54be9714a880caa55ac6a1,NA,NA
53726359c17f3bc346db39dbd78f748a,NA,NA
f7391558f8c05289db157e172f93dd3e,Conlarium,wood_saprotroph
1391adb6e7d12f5c9ac2256ac509759a,NA,NA
2339f31daba53a5c87afd2f5cd37ba17,NA,NA
b904e6357acf8e23afcfce90b68b471e,Setophaeosphaeria,NA
c428bbceeefb292eff7418de55f3846f,NA,NA
7e956647c044b86e1fd3cccc13578b26,NA,NA
73fa1151e12bb5f6b01a20c00a9b584a,unidentified,NA
2aa323f605ed2f1ad1c640bccf3de124,Lachnum,NA
d5dc8e3745e9e6416b3128d120cdfd09,NA,NA
72191ee50fe15ca50aff68a7f5da3ca0,Tomentella,ectomycorrhizal
0e37f9a1c163ae78e03db6c768dde10a,NA,NA
082259ede3a7defb4d43d6b66165567d,Bipolaris,NA
cc710cc9dde3ead767d96842538f540b,NA,NA
c3c38c2d12e4b2d8cbb5311683caae0d,NA,NA
c785743221faa43723e2e1c78f42ca3b,Chroogomphus,ectomycorrhizal
25e2a323c76f13bc563332183bdd0842,NA,NA
74dde4ccb0dc4f8a1b378350be05d806,Mortierella,soil_saprotroph
7540197ee84582cf1a1feda87b72a6a4,NA,NA
7e88993a1885408157a118083838da62,unidentified,NA
5769300ffa19f6f6a9f986d62eeebaf4,unidentified,NA
1e234d81602d887b9769152343852123,Monocillium,litter_saprotroph
1f48e2aea7ff6e2ed805753ed9380797,Retiarius,pollen_saprotroph
73fb1825555a7b29811b491eb081c46b,NA,NA
9f82f77a09420cae3d3b4bca6a4591fe,Thanatephorus,plant_pathogen
60dc9135dfc4528eb5fd664f53393557,NA,NA
8a8608d6ceb8a2c5b37edbc0016ad0ef,Psathyrella,wood_saprotroph
01b24ea03f0bcc8eee079a5126b1c0f3,NA,NA
71652eac5139f71e7b27120e3565ecbf,Thanatephorus,plant_pathogen
0f077ba0378904ee84d7bfd08aa9c49b,unidentified,NA
310691962e29ff4c61156fe6ad79fa11,NA,NA
2c64804d2567faa76c10ea0b60f77ffb,Albotricha,NA
bb61301d743a58a10950920124c63a66,NA,NA
930c30fc29194dc801b7f74f55fae28c,NA,NA
5aae3b15850f4762bd4e0058e784588f,NA,NA
ed40de6e1222da664f64cb317fc68f20,Mycena,litter_saprotroph
cf83ed46440f693b4ad8a06327884e8a,NA,NA
afa6968ff539eab940eb47357e439807,NA,NA
b785d1efbd4611f6f10fb17c4d8e2002,Biappendiculispora,NA
aaf5cb9fffbd5d0518727e76d36b7000,Pseudopithomyces,NA
44c3c00b0d73613cbf1d12bac23a0dbf,Curreya,NA
81be8cedd72d4b2aabeee184bf819520,Tremella,mycoparasite
9c815cd646e0a5577d56715c07f26cf4,NA,NA
58543691e127b8905ed79e6d6d486180,unidentified,NA
563918831c45181d0eaa624d07948354,NA,NA
0751d101b6f5cac89d731e63caf40f17,NA,NA
a97892e6b5466a0c272201f8f01a3f31,unidentified,NA
cd11eca7a767b938b6ec7ad10be4f56c,Aureobasidium,NA
b4ec568380d6d2533b7037443c321a8b,NA,NA
3df495fbae0f611d1d9a2b214caa2c2b,NA,NA
fe5a1cc3e8f1d3598179cbdb8e5630c5,NA,NA
c81456a2fca826547aa818ef6ffbaa24,NA,NA
a3e46b70ac3c8af8f73755d1c0b25ec0,NA,NA
68784d3d01631d15344c5e8a6d80ede4,NA,NA
acae67e7c98e79855aa6d00320437203,NA,NA
245ba143b68caeddb8f16c1894affea6,NA,NA
de06dffaa17972d31df23a36c313a1b8,Psathyrella,wood_saprotroph
04a6152f76a4e68961f7d0e2591c02d4,unidentified,NA
abaefe2d53cba86772b79704ce37d7ff,NA,NA
dcb52f9ac7bc14bd09151b691113cbe0,NA,NA
6b17baf1db7f206cf14bcdc7e958b2c2,Mollisia,NA
45eb7d0bfab0c448a23774cde90a61b1,Talaromyces,NA
2f87cd0e8c42464ebe839db7097436fd,NA,NA
7dca382f430ccd0e9edba2d1c252d105,NA,NA
4c804de670ee8dc3d4fea33b2977afe9,Spegazzinia,NA
d7e891bdea4aa84fdb44c559574891ae,NA,NA
b25a3662c9da432abb72cc798205717b,Pseudoplectania,litter_saprotroph
f683f731754cb5ec21f214d9b9f98e6c,NA,NA
f7899a43d9f4b99efdf876cf9bfc4460,unidentified,NA
5e2f973e3f9ec381f0c79d95f685f746,NA,NA
d513f4a802922e91328d93b428904e54,NA,NA
ed7798739ab798f64988fe4ea97dc956,unidentified,NA
79316b4c0c36c6c0f14200ba336cba2f,Geastrum,litter_saprotroph
f609b37d53ceda22d189c629ef599610,NA,NA
00570964c67cb4716136d8b54494df57,Tuber,ectomycorrhizal
297813fb2f80fbf46cdd85cea75368d0,NA,NA
1afdc7cf1d5b202a42d4e5a03b0c0628,NA,NA
f1853175e83244e86cf48c6ba1e32de2,NA,NA
b4928ac13cffed6979a95a5dd278aaf7,unidentified,NA
9b43c76eee4c525257ef826af02b21d9,NA,NA
7aa84584c6e1946186c3ad87c5f532cc,unidentified,NA
4b12eba0364f6c1111f6d696aa104796,Hazslinszkyomyces,NA
6335d4f53f890ea4ad271ad66d421cd5,Cuniculitrema,mycoparasite
1ef9c6a96524f71c5f5e33b1312610e2,unidentified,NA
10485abb0e005ca36fe480247fda90f9,NA,NA
0a6feaed06116cb311cc3ac2abe6f161,unidentified,NA
812190a6e13230779ef2575ebbae0ab8,Phialophora,NA
bf97a6bd72ce0d757068cc1296bb4c06,Phlebia,wood_saprotroph
cc84954188ab8836997534c86e925356,NA,NA
d33e596a833681b1c87b732e41fca32e,Takashimella,epiphyte
ebdd044426d60b87fb4e9ce9088bdd59,NA,NA
46b840a0900034bc5825e44ea83b2ae3,unidentified,NA
4449071c45b94305bdba540ac8996832,NA,NA
885502eeda69673720f3f5f94a97ab1f,unidentified,NA
08d17e24a236e1b35c8f93b440ee3215,unidentified,NA
971461562200af1010751601a73b8147,Schizothecium,dung_saprotroph
2673f98ff67b7513cdf5de73ae23ca6a,Mortierella,soil_saprotroph
1d14d21d4f9409db368c67847cfb04da,Rhodotorula,unspecified_saprotroph
af067f353367dd9ccdc91076bb7a691b,NA,NA
a31f3ffef80c020b940080b22284a0ea,unidentified,NA
84b9790ead77026000862836c70eabea,NA,NA
6023dd9fe24061f0af20f96d1b48b087,Ceriporia,wood_saprotroph
db8354c4513d81dc75f230c4305a3915,unidentified,NA
fe667c3cc00d6cd06d7e65bee8588b36,Sphaerosporella,ectomycorrhizal
28e3785757f31ab4d7bad22ff394e5cc,Cutaneotrichosporon,animal_parasite
